number,name,position,height,weight,class,hometown
2,Chris Iles,G,"5' 11""",NA,SO,NA
4,Maurice Foster,G,"6' 4""",NA,FR,NA
5,Kenny Franklin Jr.,G,"5' 11""",NA,JR,NA
10,Ben Martin,,"6' 0""",NA,SO,NA
11,Dominic Friend,F,"6' 7""",NA,JR,NA
12,K.J. Lee,G,"6' 1""",NA,SO,NA
13,Cameron McCallum,F,"6' 8""",NA,SO,NA
14,Bryson Triggs,G,"5' 8""",NA,FR,NA
20,Fred Hunter,G,"6' 5""",NA,SO,NA
23,Justin Ayers,G,"6' 3""",NA,FR,NA
24,Kellan Carter,G,"6' 1""",NA,JR,NA
31,Anatoly Bose,G,"6' 6""",NA,JR,NA
32,Phillip Ward,F,"6' 7""",NA,SO,NA
34,Jeremy Smith,G,"6' 3""",NA,FR,NA
NA,Bryan Hammond,,"6' 1""",NA,FR,NA
NA,Bryan Hammond,,"6' 1""",NA,FR,NA
