number,name,position,height,weight,class,hometown
1,Brandon Johnson,G,"6' 0""",NA,SR,NA
2,Mitch Woolpert,G,"6' 3""",NA,SO,NA
3,Devin Ginty,G,"6' 2""",NA,JR,NA
4,Cameron Miles,G,"6' 1""",NA,FR,NA
5,Patrick McCollum,G,"6' 3""",NA,FR,NA
12,Chris Lewis,F,"6' 7""",NA,SR,NA
15,Ryan Harbour,G,"6' 4""",NA,JR,NA
20,Matt Dorr,G,"6' 4""",NA,JR,NA
23,De'Jon Jackson,G,"6' 2""",NA,SR,NA
31,Rafael Crescencio,C,"6' 9""",NA,JR,NA
32,Ken Rancifer,F,"6' 5""",NA,FR,NA
33,Clinton Houston,F,"6' 7""",NA,JR,NA
34,Chris Manresa,F,"6' 8""",NA,FR,NA
44,Roberto Mafra,F,"6' 9""",NA,SR,NA
