number,name,position,height,weight,class,hometown
1,Antoine Watson,F,"6' 4""",NA,JR,NA
2,Stephon Weaver,G,"6' 3""",NA,JR,NA
3,Tremayne Russell,G,"6' 0""",NA,JR,NA
4,Phil Gary Jr.,G,"5' 11""",NA,JR,NA
5,Martavis Key,G,"6' 2""",NA,SO,NA
10,J.C. Otero,F,"6' 7""",NA,SR,NA
11,Marvin Roberts,F,"6' 5""",NA,JR,NA
15,Nikola Gacesa,F,"6' 9""",NA,SR,NA
21,Cedric Essola,F,"6' 8""",NA,SR,NA
22,Dante Jennings,G,"5' 11""",NA,JR,NA
23,Nick Taylor,G,"5' 10""",NA,JR,NA
24,Anthony Anderson Jr.,G,"6' 0""",NA,JR,NA
31,Nehemiah Crowder,G,"5' 10""",NA,FR,NA
33,Steven Miro,G,"6' 3""",NA,FR,NA
34,Marlon Bright,C,"6' 5""",NA,SR,NA
40,Manuel Nunez,C,"6' 3""",NA,SO,NA
NA,Marcus Crawford,G,"5' 11""",NA,SR,NA
