number,name,position,height,weight,class,hometown
0,Shamir Davis,G,"6' 0""",NA,FR,NA
1,Dominic Knight,G,"6' 3""",NA,JR,NA
2,Aramie Brooks,C,"6' 8""",NA,SR,NA
4,John Conine,C,"6' 6""",NA,JR,NA
5,Logan McConathy,G,"6' 0""",NA,JR,NA
11,Devon Baker,G,"6' 1""",NA,JR,NA
14,Michael McConathy,G,"5' 9""",NA,SR,NA
15,Will Pratt,F,"6' 5""",NA,SO,NA
24,Damon Jones,G,"6' 4""",NA,SR,NA
33,James Hulbin,F,"6' 8""",NA,SO,NA
34,Charles Clark,G,"6' 5""",NA,SO,NA
35,O.J. Evans,C,"6' 10""",NA,FR,NA
40,Cory Dixon,F,"6' 7""",NA,FR,NA
42,William Mosley,C,"6' 7""",NA,SO,NA
