number,name,position,height,weight,class,hometown
1,Arnett Moultrie,F,"6' 11""",NA,SO,NA
2,Tyler Tafoya,G,"6' 3""",NA,FR,NA
3,Randy Culpepper,G,"6' 0""",NA,JR,NA
4,Derrick Caracter,F,"6' 9""",NA,JR,NA
5,Julyan Stone,G,"6' 6""",NA,JR,NA
10,Yaw Mensa,,NA,NA,N/A,NA
11,Blaise Ffrench,,NA,NA,N/A,NA
11,Myron Strong,G,"6' 2""",NA,JR,NA
13,Wayne Portalatin,C,"6' 10""",NA,JR,NA
20,Issac Gordon,G,"6' 5""",NA,JR,NA
23,Gabriel McCulley,F,"6' 7""",NA,JR,NA
24,Marcus Ruppel,G,"6' 7""",NA,FR,NA
31,Eric Munoz,F,"6' 7""",NA,JR,NA
32,Claude Britten,C,"6' 11""",NA,JR,NA
34,Jeremy Williams,F,"6' 7""",NA,JR,NA
41,Christian Polk,G,"6' 3""",NA,JR,NA
