number,name,position,height,weight,class,hometown
0,Mike Boxley,F,"6' 5""",NA,SR,NA
1,Garrett Lever,G,"6' 0""",NA,JR,NA
2,Aaron Broussard,F,"6' 5""",NA,SO,NA
5,Cervante Burrell,G,"5' 10""",NA,SO,NA
11,Taylor Olson,G,"5' 10""",NA,SR,NA
15,Chris Gweth,G,"6' 1""",NA,SR,NA
21,Peter Harris,G,"5' 11""",NA,JR,NA
31,Drew Harris,G,"6' 0""",NA,JR,NA
33,Gavin Gilmore,F,"6' 8""",NA,SO,NA
34,Ricky Berry,G,"6' 4""",NA,JR,NA
45,Charles Garcia,F,"6' 10""",NA,JR,NA
52,Alex Jones,F,"6' 8""",NA,JR,NA
NA,Adam Eakles,,"6' 8""",NA,,NA
