number,name,position,height,weight,class,hometown
0,Lyvann Obame Obame,C,"6' 6""",NA,JR,NA
2,Jamal Edwards,G,"6' 3""",NA,JR,NA
3,Kevin White,G,"6' 0""",NA,JR,NA
5,Sean Berry,C,"6' 7""",NA,FR,NA
10,Josh Bright,G,"5' 10""",NA,JR,NA
11,Tim Burns,G,"5' 10""",NA,SR,NA
21,Roland Dunston,G,"5' 9""",NA,SR,NA
23,James Cotton,F,"6' 7""",NA,FR,NA
24,Hillary Haley,G,"6' 6""",NA,JR,NA
31,Mark Robertson,G,"6' 5""",NA,SO,NA
32,Tyler Hines,F,"6' 6""",NA,SO,NA
34,Neal Pitt,F,"6' 6""",NA,SO,NA
40,Robert Tucker,C,"7' 0""",NA,JR,NA
