number,name,position,height,weight,class,hometown
5,Brian Stafford,G,"6' 4""",NA,SO,NA
10,Rob Lewis,F,"6' 7""",NA,JR,NA
11,Kyle Lewis,G,"5' 11""",NA,JR,NA
12,Justin Coughlin,F,"6' 9""",NA,SO,NA
13,Tyler Thalken,G,"6' 4""",NA,FR,NA
15,Travis Hallam,G,"6' 5""",NA,SO,NA
20,Kyle Chynoweth,F,"6' 7""",NA,FR,NA
21,Alex Pickert,G,"5' 9""",NA,SO,NA
22,Tom Chott,G,"6' 2""",NA,SR,NA
23,Sabatino Chen,G,"6' 3""",NA,SO,NA
24,Nate Rohnert,G,"6' 5""",NA,SR,NA
33,Andrew Hooper,F,"6' 9""",NA,SO,NA
35,Chase Hallam,G,"6' 5""",NA,FR,NA
