number,name,position,height,weight,class,hometown
0,Derick Flowers,G,"6' 0""",NA,FR,NA
1,Darren Moore,G,"6' 3""",NA,JR,NA
2,Rashaad Ubah,F,"6' 6""",NA,SO,NA
3,Derrick Strings,G,"6' 2""",NA,SO,NA
4,Zack Atkinson,C,"6' 9""",NA,SR,NA
5,Michael Hunter,G,"5' 10""",NA,SR,NA
10,Patrick Rembert,G,"6' 0""",NA,JR,NA
11,Brandon Scott,G,"6' 2""",NA,FR,NA
20,Adam Folker,F,"6' 8""",NA,SO,NA
22,Jonas Lalehzadeh,G,"6' 5""",NA,SO,NA
23,Mike Wilder,G,"6' 2""",NA,FR,NA
25,Emil Kim,G,"6' 4""",NA,JR,NA
32,Pavol Losonsky,F,"6' 8""",NA,JR,NA
34,Eric Wise,F,"6' 5""",NA,SO,NA
42,Peter Simek,C,"6' 9""",NA,JR,NA
