number,name,position,height,weight,class,hometown
1,Kevin Feeney,G,"6' 3""",NA,JR,NA
2,Johnny Mazza,G,"6' 0""",NA,JR,NA
3,Brian Walsh,G,"6' 4""",NA,FR,NA
10,Mark Lyons,G,"6' 1""",NA,FR,NA
12,Brad Redford,G,"6' 0""",NA,SO,NA
15,Andrew Taylor,F,"6' 8""",NA,JR,NA
21,Jeff Robinson,F,"6' 9""",NA,FR,NA
22,Jamel McLean,F,"6' 8""",NA,JR,NA
25,Dante Jackson,G,"6' 5""",NA,JR,NA
31,Jason Love,F,"6' 9""",NA,SR,NA
32,Kenny Frease,C,"7' 0""",NA,SO,NA
33,Joe Hughes,F,"6' 6""",NA,JR,NA
52,Terrell Holloway,G,"6' 0""",NA,SO,NA
55,Jordan Crawford,G,"6' 4""",NA,SO,NA
NA,Stephen Duckett,,"6' 4""",NA,JR,NA
NA,Stephen Duckett,,"6' 4""",NA,JR,NA
