number,name,position,height,weight,class,hometown
1,Dane Suttle Jr.,F,"6' 6""",NA,SO,NA
2,Joshua Lowery,G,"6' 3""",NA,FR,NA
3,Keion Bell,G,"6' 3""",NA,SO,NA
4,Tanner Kerry,F,"6' 9""",NA,FR,NA
10,Richard Branning,G,"6' 2""",NA,SO,NA
11,Zach Kimber,G,"6' 1""",NA,FR,NA
15,Mychel Thompson,G,"6' 7""",NA,JR,NA
20,Lorne Jackson,G,"6' 2""",NA,SO,NA
22,Jonathan Dupre',F,"6' 8""",NA,JR,NA
23,Caleb Willis,G,"6' 2""",NA,FR,NA
25,Gus Clardy,F,"6' 8""",NA,JR,NA
41,Taylor Darby,F,"6' 7""",NA,SO,NA
44,Corbin Moore,C,"6' 10""",NA,SO,NA
45,Andy Shannon,C,"7' 0""",NA,SO,NA
50,Denis Agre,C,"6' 8""",NA,JR,NA
NA,Denis Agre,,NA,NA,57.1,NA
NA,Dane Suttle Jr.,,NA,NA,32.4,NA
NA,Richard Branning,,"6' 2""",NA,,NA
NA,Corbin Moore,,"6' 10""",NA,,NA
NA,Andy Shannon,,NA,NA,,NA
NA,Andy Shannon,,NA,NA,,NA
NA,Caleb Willis,,"6' 2""",NA,,NA
NA,Mychel Thompson,,"6' 7""",NA,,NA
NA,Andy Shannon,,NA,NA,0,NA
NA,Gus Clardy,,NA,NA,,NA
NA,Taylor Darby,,NA,NA,,NA
NA,Tanner Kerry,,NA,NA,57.4,NA
NA,Jonathan Dupre',,NA,NA,21.7,NA
NA,Caleb Willis,,NA,NA,38.7,NA
NA,Keion Bell,,NA,NA,,NA
NA,Tanner Kerry,,"6' 9""",NA,,NA
NA,Jonathan Dupre',,NA,NA,,NA
NA,Mychel Thompson,,NA,NA,24.9,NA
NA,Lorne Jackson,,"6' 2""",NA,,NA
NA,Richard Branning,,"6' 2""",NA,,NA
NA,Tanner Kerry,,"6' 9""",NA,,NA
NA,Dane Suttle Jr.,,NA,NA,,NA
NA,Joshua Lowery,,NA,NA,38.6,NA
NA,Joshua Lowery,,"6' 3""",NA,,NA
NA,Keion Bell,,NA,NA,,NA
NA,Denis Agre,,NA,NA,,NA
NA,Corbin Moore,,NA,NA,33.3,NA
NA,Corbin Moore,,"6' 10""",NA,,NA
NA,Jonathan Dupre',,NA,NA,,NA
NA,Taylor Darby,,NA,NA,56.3,NA
NA,Dane Suttle Jr.,,NA,NA,,NA
NA,Mychel Thompson,,"6' 7""",NA,,NA
NA,Gus Clardy,,NA,NA,38.1,NA
NA,Keion Bell,,NA,NA,42.3,NA
NA,Zach Kimber,,NA,NA,,NA
NA,Caleb Willis,,"6' 2""",NA,,NA
NA,Joshua Lowery,,"6' 3""",NA,,NA
NA,Gus Clardy,,NA,NA,,NA
NA,Denis Agre,,NA,NA,,NA
NA,Taylor Darby,,NA,NA,,NA
NA,Lorne Jackson,,"6' 2""",NA,,NA
NA,Richard Branning,,NA,NA,0,NA
