number,name,position,height,weight,class,hometown
2,Logan Aronhalt,G,"6' 3""",NA,FR,NA
3,Will Harris,F,"6' 6""",NA,SR,NA
4,Fran Urli,F,"6' 8""",NA,JR,NA
5,Derrek Tartt,G,"6' 3""",NA,FR,NA
10,Mike Black,G,"6' 0""",NA,FR,NA
11,Mike Johnson,G,"6' 1""",NA,SR,NA
12,Scotty McRae,F,"6' 8""",NA,SR,NA
21,Blake Metcalf,C,"6' 9""",NA,FR,NA
23,Tim Ambrose,G,"6' 0""",NA,JR,NA
24,Jake Lindfors,F,"6' 10""",NA,FR,NA
32,Louis Barraza,G,"6' 5""",NA,JR,NA
33,Billy Allen,F,"6' 6""",NA,SO,NA
54,Brett Gifford,C,"6' 11""",NA,SR,NA
