number,name,position,height,weight,class,hometown
1,Papa Lo,F,"6' 9""",NA,SO,NA
3,Michael Chroney,F,"6' 2""",NA,JR,NA
4,Daniel Calandrillo,G,"6' 2""",NA,FR,NA
10,Raphael Jordan,G,"6' 1""",NA,FR,NA
11,Chris Birrell,G,"6' 2""",NA,SR,NA
12,Brent Abendroth,G,"6' 4""",NA,FR,NA
14,Erick Smith,G,"6' 3""",NA,FR,NA
15,Vlad Kondratyev,F,"6' 8""",NA,FR,NA
20,Anthony Thomas,G,"6' 0""",NA,SR,NA
22,Barry Latham,G,"6' 4""",NA,JR,NA
23,Nick Pontes,C,"6' 6""",NA,SR,NA
24,Don Smith,F,"6' 4""",NA,SR,NA
32,Claybrin McMath,F,"6' 8""",NA,FR,NA
33,Cecil Gresham,F,"6' 5""",NA,SR,NA
44,Adam Parzych,G,"6' 3""",NA,SR,NA
55,Sam Leclerc,G,"6' 1""",NA,SO,NA
