number,name,position,height,weight,class,hometown
1,Brandon Giles,G,"6' 6""",NA,SR,NA
2,Kendall Russell,F,"6' 6""",NA,SR,NA
3,Antoine Childs,F,"6' 6""",NA,SO,NA
4,Keaton Cole,G,"5' 10""",NA,SO,NA
11,Anthony Phillip,F,"6' 4""",NA,JR,NA
12,Mike Williams,G,"6' 2""",NA,JR,NA
13,Brigham Waginger,G,"6' 2""",NA,SR,NA
22,Harouna Mutombo,G,"6' 4""",NA,SO,NA
31,Adrian Gailliard,F,"6' 7""",NA,SR,NA
34,Blake Gallagher,F,"6' 8""",NA,JR,NA
42,Jake Robinson,F,"6' 8""",NA,SR,NA
44,Sam Smithson,C,"6' 9""",NA,FR,NA
50,Richie Gordon,F,"6' 9""",NA,JR,NA
