number,name,position,height,weight,class,hometown
0,Colby Batiste,F,"6' 9""",NA,JR,NA
1,Tyren Johnson,F,"6' 8""",NA,SR,NA
2,Randell Daigle,G,"5' 10""",NA,SR,NA
3,Travis Bureau,G,"6' 7""",NA,JR,NA
4,Lamar Roberson,F,"6' 8""",NA,SR,NA
5,Brandon Dison,G,"6' 5""",NA,SR,NA
11,Corey Bloom,G,"6' 5""",NA,SR,NA
12,Willie Lago,G,"6' 1""",NA,SR,NA
13,Phillip Jones,G,"6' 0""",NA,SO,NA
20,Courtney Wallace,F,"6' 8""",NA,SR,NA
22,Raymone Andrews,G,"6' 2""",NA,FR,NA
31,Robert Vaughn,G,"5' 11""",NA,FR,NA
33,Chris Gradnigo,G,"6' 7""",NA,JR,NA
44,Javan Mitchell,F,"6' 9""",NA,FR,NA
55,Ryan McCoy,G,"6' 0""",NA,SR,NA
