number,name,position,height,weight,class,hometown
2,Eric Boateng,C,"6' 10""",NA,SR,NA
3,Ty Abbott,G,"6' 3""",NA,JR,NA
10,Jamelle McMillan,G,"6' 2""",NA,JR,NA
11,Brandon Thompson,G,"6' 0""",NA,FR,NA
12,Derek Glasser,G,"6' 1""",NA,SR,NA
22,Victor Rudd,F,"6' 7""",NA,FR,NA
23,Rusian Pateev,C,"7' 0""",NA,FR,NA
24,Trent Lockett,G,"6' 4""",NA,FR,NA
25,Marcus Jackson,G,"6' 1""",NA,FR,NA
30,Rihards Kuksiks,F,"6' 6""",NA,JR,NA
32,Taylor Rohde,F,"6' 8""",NA,SO,NA
40,Demetrius Walker,G,"6' 2""",NA,FR,NA
44,Jerren Shipp,G,"6' 3""",NA,SR,NA
