number,name,position,height,weight,class,hometown
1,Cameron Butler,F,"6' 6""",NA,JR,NA
5,Sam Pearson,G,"6' 2""",NA,JR,NA
10,Derek Thompson,G,"6' 3""",NA,FR,NA
11,LaQuentin Miles,G,"6' 5""",NA,FR,NA
13,Lucas Nutt,G,"6' 1""",NA,FR,NA
20,Anthony Allison,G,"5' 11""",NA,JR,NA
22,KaJuan Watson,G,"6' 5""",NA,SO,NA
23,Marland Smith,G,"6' 2""",NA,FR,NA
24,Johnny Hill,G,"6' 5""",NA,SR,NA
31,Rae-Vonn Banks,F,"6' 8""",NA,SO,NA
33,Eric McCrary,F,"6' 7""",NA,JR,NA
34,LaMont Russell,F,"6' 6""",NA,SR,NA
35,Israel Kirk,C,"6' 8""",NA,SR,NA
45,Jajuan Maxwell,F,"6' 6""",NA,JR,NA
