number,name,position,height,weight,class,hometown
0,Garrett Copeland,G,"6' 2""",NA,SO,NA
1,Justin Dehm,G,"6' 1""",NA,JR,NA
2,Neil Duval,F,"6' 8""",NA,SO,NA
3,Zach Greene,G,"6' 2""",NA,SO,NA
4,Noah States,F,"6' 8""",NA,JR,NA
5,Darryl Evans,G,"6' 1""",NA,SR,NA
11,Jordan Miller,G,"6' 2""",NA,JR,NA
22,Bobby Austin,G,"6' 3""",NA,SO,NA
24,Brandon Sebirumbi,F,"6' 9""",NA,SO,NA
31,Amu Saaka,F,"6' 6""",NA,JR,NA
32,Bryson Barnes,F,"6' 5""",NA,SO,NA
43,Colin Reddick,F,"6' 9""",NA,FR,NA
45,Chris Picardi,G,"6' 1""",NA,SO,NA
50,Chris Toler,F,"6' 9""",NA,SO,NA
