number,name,position,height,weight,class,hometown
0,Andre Marhold,F,"6' 6""",NA,FR,NA
2,Chase Robinson,G,"6' 2""",NA,SO,NA
3,Eric Evans,G,"5' 11""",NA,SO,NA
4,Salim Fauras,G,"5' 10""",NA,FR,NA
5,Morakinyo Williams,C,"7' 0""",NA,SO,NA
13,Jason Duty,G,"6' 1""",NA,SR,NA
20,Sean Johnson,G,"6' 2""",NA,FR,NA
22,David Theis,F,"6' 7""",NA,JR,NA
23,Melquan Bolding,G,"6' 3""",NA,SO,NA
25,Damian Saunders,F,"6' 7""",NA,JR,NA
30,Bill Clark,G,"6' 5""",NA,JR,NA
32,B.J. Monteiro,G,"6' 5""",NA,SO,NA
33,Rodrigo Peggau,F,"6' 8""",NA,FR,NA
54,Oliver Lewinson,C,"6' 9""",NA,SO,NA
55,Lucas Newton,G,"5' 10""",NA,JR,NA
