number,name,position,height,weight,class,hometown
1,Ja'Rob McCallum,G,"6' 0""",NA,FR,NA
2,Deonte Roberts,G,"6' 3""",NA,JR,NA
3,Riley Walker,F,"6' 6""",NA,FR,NA
5,Ricky Franklin,G,"6' 1""",NA,SR,NA
15,Patrick Souter,G,"6' 0""",NA,FR,NA
21,Tony Meier,F,"6' 8""",NA,SO,NA
22,Michael Tyler,F,"6' 5""",NA,JR,NA
23,Anthony Hill,C,"6' 7""",NA,JR,NA
30,Jerard Ajami,G,"6' 2""",NA,JR,NA
32,Lonnie Boga,G,"6' 3""",NA,FR,NA
42,Burleigh Porte,F,"6' 8""",NA,SR,NA
44,Ryan Haggerty,F,"6' 8""",NA,FR,NA
52,Jason Averkamp,F,"6' 6""",NA,SR,NA
55,James Eayrs,F,"6' 7""",NA,SR,NA
