number,name,position,height,weight,class,hometown
1,Nate Tomlinson,G,"6' 3""",NA,SO,NA
5,Marcus Relphorde,F,"6' 7""",NA,JR,NA
10,Alec Burks,G,"6' 6""",NA,FR,NA
11,Cory Higgins,G,"6' 5""",NA,JR,NA
12,Dwight Thorne II,G,"6' 3""",NA,SR,NA
13,Shane Harris-Tunks,C,"6' 11""",NA,FR,NA
14,Javon Coney,G,"6' 3""",NA,JR,NA
24,Levi Knutson,G,"6' 4""",NA,JR,NA
33,Austin Dufault,F,"6' 9""",NA,SO,NA
34,Casey Crawford,F,"6' 9""",NA,JR,NA
35,Keegan Hornbuckle,G,"6' 7""",NA,FR,NA
44,Trent Beckley,F,"6' 10""",NA,JR,NA
55,Trey Eckloff,F,"6' 10""",NA,SO,NA
