number,name,position,height,weight,class,hometown
2,Donnell Beverly,G,"6' 4""",NA,JR,NA
4,Jamal Coombs-McDaniel,F,"6' 7""",NA,FR,NA
5,Ater Majok,F,"6' 10""",NA,FR,NA
11,Jerome Dyson,G,"6' 4""",NA,SR,NA
13,Jamaal Trice,G,"6' 5""",NA,FR,NA
15,Kemba Walker,G,"6' 1""",NA,SO,NA
21,Stanley Robinson,F,"6' 9""",NA,SR,NA
22,Alex Hornat,F,"6' 5""",NA,SR,NA
24,Darius Smith,G,"6' 1""",NA,FR,NA
33,Gavin Edwards,F,"6' 10""",NA,SR,NA
34,Alex Oriakhi,C,"6' 9""",NA,FR,NA
35,Charles Okwandu,C,"7' 0""",NA,JR,NA
55,Kyle Bailey,G,"6' 3""",NA,JR,NA
