number,name,position,height,weight,class,hometown
0,Isacc Miles,G,"6' 2""",NA,JR,NA
1,B.J. Jenkins,G,"6' 0""",NA,JR,NA
2,Edward Daniel,F,"6' 7""",NA,FR,NA
3,Isaiah Canaan,G,"6' 0""",NA,FR,NA
10,Jordan Burge,G,"5' 11""",NA,FR,NA
11,Donte Poole,G,"6' 3""",NA,SO,NA
12,Danero Thomas,G,"6' 4""",NA,SR,NA
14,Picasso Simmons,G,"6' 0""",NA,JR,NA
22,Jeffery McClain,F,"6' 6""",NA,JR,NA
23,A.J. Wilson,F,"6' 6""",NA,JR,NA
33,Jewuan Long,G,"6' 1""",NA,SO,NA
42,Ivan Aska,F,"6' 7""",NA,SO,NA
43,Tony Easley,C,"6' 9""",NA,SR,NA
50,Georges Fotso,C,"6' 8""",NA,SR,NA
