number,name,position,height,weight,class,hometown
1,T.T. Carey,G,"6' 4""",NA,FR,NA
3,Terrell Williams,F,"6' 8""",NA,JR,NA
4,Parrish Grant,G,"6' 2""",NA,FR,NA
5,Kimmani Barrett,G,"6' 6""",NA,SR,NA
10,Rodney Green,G,"6' 5""",NA,SR,NA
12,Yves Mekongo Mbala,F,"6' 7""",NA,SR,NA
14,Devon White,C,"6' 8""",NA,FR,NA
20,Jerrell Williams,F,"6' 8""",NA,JR,NA
24,Aaric Murray,C,"6' 10""",NA,FR,NA
25,Greg Danish,G,"5' 10""",NA,JR,NA
34,Ruben Guillandeaux,G,"6' 5""",NA,SR,NA
41,Steve Weingarten,F,"6' 8""",NA,JR,NA
