number,name,position,height,weight,class,hometown
0,Jonathan Boyd,G,"6' 3""",NA,SR,NA
1,Keith Searcy,G,"6' 4""",NA,FR,NA
3,Alex Savannah,G,"5' 10""",NA,SO,NA
4,Derrick Blackwell,G,"5' 8""",NA,JR,NA
5,Corey Anthony,F,"6' 3""",NA,SO,NA
11,Shaunvanta Ingram,G,"6' 3""",NA,FR,NA
13,JaMarkus Holt,C,"6' 8""",NA,JR,NA
23,Brandon Rogers,G,"6' 1""",NA,SR,NA
24,Ian Francis,F,"6' 8""",NA,FR,NA
30,Tony Eackles,G,"6' 2""",NA,FR,NA
32,Gifford Blakely,,"6' 7""",NA,SR,NA
32,Michael Starks,,"6' 8""",NA,SR,NA
33,Michael Martin,F,"6' 8""",NA,FR,NA
34,G Blakely,,NA,NA,N/A,NA
45,Jamar Ragland,F,"6' 4""",NA,FR,NA
