number,name,position,height,weight,class,hometown
5,Alioune Diouf,G,"6' 5""",NA,FR,NA
11,Andrey Semenov,F,"6' 7""",NA,SO,NA
14,Ben Louis,G,"6' 3""",NA,JR,NA
21,Denzel Bowles,F,"6' 10""",NA,JR,NA
24,Darren White,G,"6' 3""",NA,FR,NA
25,Ryan Knight,G,"6' 2""",NA,SO,NA
31,Matt Parker,F,"6' 8""",NA,SR,NA
32,Alvin Brown,F,"6' 10""",NA,FR,NA
34,Julius Wells,F,"6' 5""",NA,SO,NA
41,Trevon Flores,F,"6' 11""",NA,FR,NA
42,Hunter Tatum,F,"6' 6""",NA,FR,NA
51,Pierre Curtis,G,"6' 3""",NA,SR,NA
55,Dazzmond Thornton,F,"6' 7""",NA,SR,NA
