number,name,position,height,weight,class,hometown
0,Dan Stonkus,C,"6' 9""",NA,SR,NA
1,Chris Flores,G,"6' 2""",NA,FR,NA
2,Pj Miller,G,"6' 3""",NA,FR,NA
4,Nick Lopez,F,"6' 5""",NA,FR,NA
5,Sammy Schickel,G,"6' 3""",NA,SO,NA
11,Teddy Schickel,G,"6' 1""",NA,SO,NA
12,Robert Fitzsimmons,G,"6' 2""",NA,FR,NA
13,Jheryl Wilson,G,"6' 2""",NA,JR,NA
20,Isaiah Wilkerson,G,"5' 10""",NA,SO,NA
21,Matt Darnell,F,"6' 6""",NA,FR,NA
22,Drejon Scott,G,"5' 10""",NA,FR,NA
33,Ryan Regis,F,"6' 6""",NA,SO,NA
50,Sean McCarthy,C,"6' 10""",NA,FR,NA
