date,game_id,home,away
2016-01-09,400816788,Little Rock,UL Monroe
2016-01-09,400816828,Florida Gulf Coast,Stetson
2016-01-09,400816847,Georgia Southern,Troy
2016-01-09,400816877,Georgia State,South Alabama
2016-01-09,400816909,Arkansas State,Louisiana
2016-01-09,400816940,Appalachian State,Texas State
2016-01-09,400816956,Incarnate Word,Northwestern State
2016-01-09,400817002,Weber State,Northern Colorado
2016-01-09,400817080,Wyoming,UNLV
2016-01-09,400817129,New Mexico,Utah State
2016-01-09,400817144,San José St,Colorado State
2016-01-09,400817177,Air Force,Nevada
2016-01-09,400817191,Boise State,Fresno State
2016-01-09,400817373,Brown,Daniel Webster
2016-01-09,400817402,Norfolk State,Florida A&M
2016-01-09,400817487,Montana,Sacramento State
2016-01-09,400820370,Sam Houston State,New Orleans
2016-01-09,400820693,Idaho State,North Dakota
2016-01-09,400823070,UAB,UTEP
2016-01-09,400823416,Houston Baptist,SE Louisiana
2016-01-09,400824539,Furman,Chattanooga
2016-01-09,400825515,Bucknell,Holy Cross
2016-01-09,400827708,NJIT,South Carolina Upstate
2016-01-09,400827835,Eastern Washington,Idaho
2016-01-09,400830142,Loyola Marymount,Pacific
2016-01-09,400830167,BYU,San Francisco
2016-01-09,400830190,Pepperdine,Saint Mary's
2016-01-09,400830254,San Diego,Santa Clara
2016-01-09,400830382,Missouri,Auburn
2016-01-09,400830383,Ole Miss,Georgia
2016-01-09,400830384,Alabama,Kentucky
2016-01-09,400830385,Florida,LSU
2016-01-09,400830386,Arkansas,Mississippi State
2016-01-09,400830387,Tennessee,Texas A&M
2016-01-09,400830388,South Carolina,Vanderbilt
2016-01-09,400830509,Kennesaw State,Lipscomb
2016-01-09,400830692,CSU Fullerton,CSU Northridge
2016-01-09,400830816,North Texas,Rice
2016-01-09,400830883,Elon,Hofstra
2016-01-09,400831510,Iowa State,Baylor
2016-01-09,400831511,TCU,Texas
2016-01-09,400831512,Texas Tech,Kansas
2016-01-09,400831513,Oklahoma,Kansas State
2016-01-09,400833090,Drexel,Charleston
2016-01-09,400833116,Delaware,UNC Wilmington
2016-01-09,400833359,James Madison,Towson
2016-01-09,400833392,Charleston Southern,UNC Asheville
2016-01-09,400833411,Gardner-Webb,Radford
2016-01-09,400833437,Liberty,Campbell
2016-01-09,400835228,UConn,Memphis
2016-01-09,400835256,Temple,East Carolina
2016-01-09,400839169,Duke,Virginia Tech
2016-01-09,400839197,Syracuse,North Carolina
2016-01-09,400839218,Notre Dame,Pittsburgh
2016-01-09,400839352,Minnesota,Northwestern
2016-01-09,400839365,Wisconsin,Maryland
2016-01-09,400839386,Rutgers,Nebraska
2016-01-09,400839782,Miami,Florida State
2016-01-09,400839790,Georgia Tech,Virginia
2016-01-09,400839828,Northern Kentucky,Wright State
2016-01-09,400839945,Vermont,Albany
2016-01-09,400839962,New Hampshire,Binghamton
2016-01-09,400839984,UMKC,CSU Bakersfield
2016-01-09,400840022,UMBC,Maine
2016-01-09,400840041,Stony Brook,UMass Lowell
2016-01-09,400840070,Chicago State,Seattle
2016-01-09,400840100,Gonzaga,Portland
2016-01-09,400840144,North Florida,Jacksonville
2016-01-09,400840222,Seton Hall,Creighton
2016-01-09,400840238,Georgetown,DePaul
2016-01-09,400840286,Marquette,St. John's
2016-01-09,400840796,Belmont,Eastern Illinois
2016-01-09,400840817,High Point,Presbyterian
2016-01-09,400840831,William & Mary,Northeastern
2016-01-09,400840842,Harvard,Dartmouth
2016-01-09,400840865,Ohio,Ball State
2016-01-09,400840875,Longwood,Coastal Carolina
2016-01-09,400840934,George Washington,Duquesne
2016-01-09,400840935,Davidson,George Mason
2016-01-09,400840936,La Salle,Dayton
2016-01-09,400840937,UMass,St. Bonaventure
2016-01-09,400841090,Colgate,Navy
2016-01-09,400841144,Loyola (MD),Army
2016-01-09,400841231,Louisiana Tech,Charlotte
2016-01-09,400841253,Western Kentucky,Florida Atlantic
