player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Patterson,F,18,4,7,0,0,0,0,1,1,2,0,0,1,0,4,8,TRUE,2022-01-20,Tennessee State,H
D. Branson,G,18,0,1,0,1,3,4,0,3,3,1,1,1,2,3,3,TRUE,2022-01-20,Tennessee State,H
E. Reed Jr.,G,36,7,10,0,2,0,0,0,5,5,2,1,0,1,2,14,TRUE,2022-01-20,Tennessee State,H
P. Russell,G,36,5,12,1,5,4,7,2,0,2,7,2,0,2,2,15,TRUE,2022-01-20,Tennessee State,H
N. Russell,G,30,3,8,1,5,1,2,1,6,7,2,2,1,1,3,8,TRUE,2022-01-20,Tennessee State,H
C. Thompson,F,17,3,4,0,0,3,3,1,0,1,1,1,0,0,0,9,FALSE,2022-01-20,Tennessee State,H
D. Nicholas,G,12,1,1,1,1,0,2,0,2,2,0,0,0,3,1,3,FALSE,2022-01-20,Tennessee State,H
C. Harris,G,15,2,4,1,2,3,4,0,2,2,1,1,0,1,1,8,FALSE,2022-01-20,Tennessee State,H
N. Akenten,G,18,6,7,3,4,2,3,0,3,3,2,0,1,0,1,17,FALSE,2022-01-20,Tennessee State,H
TEAM,NA,NA,31,54,7,20,16,25,5,22,27,16,8,4,10,17,85,FALSE,2022-01-20,Tennessee State,H
