player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A.J. Tyler,F,27,5,12,0,1,2,2,1,2,3,1,2,0,2,5,12,TRUE,2009-12-20,UConn,A
D. Diakite,F,22,1,6,0,0,0,0,6,7,13,1,1,0,4,5,2,TRUE,2009-12-20,UConn,A
K. Clanton,F,28,3,8,0,1,1,2,0,4,4,0,0,1,0,3,7,TRUE,2009-12-20,UConn,A
A.J. Rompza,G,21,1,8,0,3,0,0,1,2,3,2,1,0,0,2,2,TRUE,2009-12-20,UConn,A
I. Sosa,G,25,3,7,1,3,0,0,2,1,3,0,0,0,2,1,7,TRUE,2009-12-20,UConn,A
P.J. Gaynor,F,19,1,6,0,1,0,0,1,1,2,2,0,2,2,3,2,FALSE,2009-12-20,UConn,A
J. Kusmieruk,C,5,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,FALSE,2009-12-20,UConn,A
D. Speraw,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-12-20,UConn,A
T. Young,G,23,2,5,0,2,0,0,0,0,0,2,1,0,1,0,4,FALSE,2009-12-20,UConn,A
M. Jordan,G,28,5,10,1,3,2,2,3,1,4,2,0,1,2,3,13,FALSE,2009-12-20,UConn,A
TEAM,NA,NA,22,63,2,14,5,6,16,20,36,10,5,4,13,23,51,FALSE,2009-12-20,UConn,A
