game_id,away,home,away_rank,home_rank,away_score,home_score,date
401485226,Xavier,DePaul,8,NA,72,73,2023-01-18
401488441,Virginia Tech,Virginia,NA,10,68,78,2023-01-18
401493403,TCU,West Virginia,14,NA,65,74,2023-01-18
401485225,UConn,Seton Hall,15,NA,66,67,2023-01-18
401484567,Auburn,LSU,16,NA,67,49,2023-01-18
401485227,Providence,Marquette,22,20,75,83,2023-01-18
401484565,Arkansas,Missouri,25,NA,76,79,2023-01-18
401496892,Hartford,Morgan State,NA,NA,84,92,2023-01-18
401490556,Bucknell,Army,NA,NA,68,66,2023-01-18
401488271,UMBC,UMass Lowell,NA,NA,75,81,2023-01-18
401492704,Cincinnati,South Florida,NA,NA,85,69,2023-01-18
401492703,East Carolina,Temple,NA,NA,58,73,2023-01-18
401491271,Colgate,Holy Cross,NA,NA,77,71,2023-01-18
401490534,Lafayette,American University,NA,NA,70,59,2023-01-18
401490171,Bradley,Indiana State,NA,NA,78,67,2023-01-18
401488440,Pittsburgh,Louisville,NA,NA,75,54,2023-01-18
401488130,Boston University,Navy,NA,NA,45,63,2023-01-18
401484900,Ohio State,Nebraska,NA,NA,60,63,2023-01-18
401484566,Florida,Texas A&M,NA,NA,52,54,2023-01-18
401484435,Saint Louis,Loyola Chicago,NA,NA,76,59,2023-01-18
401484434,Duquesne,St. Bonaventure,NA,NA,56,65,2023-01-18
401480399,Presbyterian,South Carolina Upstate,NA,NA,60,61,2023-01-18
401480398,Winthrop,High Point,NA,NA,66,71,2023-01-18
401480397,Gardner-Webb,Longwood,NA,NA,59,64,2023-01-18
401480396,UNC Asheville,Charleston Southern,NA,NA,73,63,2023-01-18
401480395,Radford,Campbell,NA,NA,63,55,2023-01-18
401479749,Wofford,Western Carolina,NA,NA,71,76,2023-01-18
401479748,Samford,East Tennessee State,NA,NA,69,59,2023-01-18
401479747,Furman,Chattanooga,NA,NA,77,69,2023-01-18
401492705,SMU,Tulsa,NA,NA,79,76,2023-01-18
401490173,Illinois State,Northern Iowa,NA,NA,63,65,2023-01-18
401490172,Missouri State,Drake,NA,NA,65,62,2023-01-18
401481086,Abilene Christian,Utah Valley,NA,NA,54,84,2023-01-18
401469567,North Alabama,Central Arkansas,NA,NA,78,73,2023-01-18
401493404,Oklahoma,Oklahoma State,NA,NA,56,72,2023-01-18
401481087,Utah Tech,Grand Canyon,NA,NA,85,89,2023-01-18
401490344,Oregon,California,NA,NA,87,58,2023-01-18
NA,San Diego State,Colorado State,NA,NA,82,76,2023-01-18
