date,game_id,home,away
2014-02-25,400498409,Texas Tech,Kansas State
2014-02-25,400498675,Liberty,Longwood
2014-02-25,400500132,Bradley,Wichita State
2014-02-25,400500133,Missouri State,Loyola Chicago
2014-02-25,400502647,Saint Peter's,Fairfield
2014-02-25,400502875,Duke,Virginia Tech
2014-02-25,400502876,Wake Forest,Clemson
2014-02-25,400504043,Houston Baptist,Arlington Baptist
2014-02-25,400504585,St. John's,Xavier
2014-02-25,400504586,DePaul,Seton Hall
2014-02-25,400504683,NJIT,North Carolina Central
2014-02-25,400505619,Wyoming,Air Force
2014-02-25,400505620,New Mexico,Utah State
2014-02-25,400505621,San Diego State,San José St
2014-02-25,400506019,Saint Joseph's,Dayton
2014-02-25,400506443,Vanderbilt,Florida
2014-02-25,400506444,Georgia,Missouri
2014-02-25,400506643,Cleveland State,Youngstown St
2014-02-25,400507144,Wright State,Valparaiso
2014-02-25,400507145,Milwaukee,UIC
2014-02-25,400510045,Minnesota,Iowa
2014-02-25,400510046,Wisconsin,Indiana
2014-02-25,400534134,Arkansas State,Lyon
2014-02-25,400537174,Sacred Heart,LIU Brooklyn
