date,game_id,home,away
2011-01-30,310290062,Hawai'i,Utah State
2011-01-30,310300006,South Alabama,Louisiana
2011-01-30,310300059,Georgia Tech,Maryland
2011-01-30,310300113,UMass,Rhode Island
2011-01-30,310300127,Michigan State,Indiana
2011-01-30,310300130,Michigan,Iowa
2011-01-30,310300265,Washington State,Washington
2011-01-30,310300270,Milwaukee,Wright State
2011-01-30,310300288,Lipscomb,Florida Gulf Coast
2011-01-30,310302006,Akron,Central Michigan
2011-01-30,310302184,Duquesne,Dayton
2011-01-30,310302352,Loyola (MD),Iona
2011-01-30,310302550,Seton Hall,Providence
2011-01-30,310302561,Siena,Niagara
2011-01-30,310302599,St. John's,Duke
2011-01-30,310302623,Missouri State,Northern Iowa
2011-01-30,310302739,Green Bay,Detroit Mercy
