game_id,date,opponent,location,team_score,opp_score,record
253172751,2005-11-13,Alabama State,H,69,54,1-0 (0-0)
253182751,2005-11-14,UNC Wilmington,H,59,62,1-1 (0-0)
253192751,2005-11-15,Charlotte,H,87,78,2-1 (0-0)
253262751,2005-11-22,Northern Colorado,H,83,70,3-1 (0-0)
253340265,2005-11-30,Washington State,A,47,63,3-2 (0-0)
253372751,2005-12-03,Southern Illinois,H,53,57,3-3 (0-0)
253392751,2005-12-05,Colorado CS,H,105,67,4-3 (0-0)
253440163,2005-12-10,Princeton,A,50,59,4-4 (0-0)
253512751,2005-12-17,Montana State,H,80,67,5-4 (0-0)
253562751,2005-12-22,SMU,H,75,69,6-4 (0-0)
253612751,2005-12-27,Milwaukee,H,69,84,6-5 (0-0)
253652751,2005-12-31,Weber State,H,58,48,7-5 (0-0)
260022172,2006-01-02,Denver,A,64,69,7-6 (0-0)
260042751,2006-01-04,UNLV,H,77,88,7-7 (0-1)
260072628,2006-01-07,TCU,A,68,64,8-7 (1-1)
260112751,2006-01-11,Air Force,H,55,50,9-7 (2-1)
260142751,2006-01-14,New Mexico,H,77,70,10-7 (3-1)
260180252,2006-01-18,BYU,A,67,80,10-8 (3-2)
260250036,2006-01-25,Colorado State,A,72,67,11-8 (4-2)
260282751,2006-01-28,San Diego State,H,77,78,11-9 (4-3)
260322751,2006-02-01,Utah,H,63,71,11-10 (4-4)
260352439,2006-02-04,UNLV,A,54,66,11-11 (4-5)
260392751,2006-02-08,TCU,H,67,65,12-11 (5-5)
260422005,2006-02-11,Air Force,A,61,62,12-12 (5-6)
260460167,2006-02-15,New Mexico,A,45,47,12-13 (5-7)
260492751,2006-02-18,BYU,H,68,74,12-14 (5-8)
260562751,2006-02-25,Colorado State,H,78,80,12-15 (5-9)
260600021,2006-03-01,San Diego State,A,72,91,12-16 (5-10)
260630254,2006-03-04,Utah,A,70,79,12-17 (5-11)
260682005,2006-03-09,Air Force,A,57,55,13-17 (5-11)
260692751,2006-03-11,Utah,H,60,47,14-17 (5-11)
260700021,2006-03-11,San Diego State,A,64,69,14-18 (5-11)
