game_id,date,opponent,location,team_score,opp_score,record
253270045,2005-11-23,Kennesaw State,H,87,42,1-0 (0-0)
253300045,2005-11-26,Norfolk State,H,80,69,2-0 (0-0)
253340045,2005-11-30,St. Francis PA,H,85,68,3-0 (0-0)
253360045,2005-12-02,Boston University,H,75,62,4-0 (0-0)
253390045,2005-12-05,Maryland,H,78,70,5-0 (0-0)
253420045,2005-12-08,Florida International,H,70,45,6-0 (0-0)
253442415,2005-12-10,Morgan State,A,102,75,7-0 (0-0)
253510045,2005-12-17,Maryland-Eastern Shore,H,98,72,8-0 (0-0)
253640152,2005-12-30,NC State,A,58,79,8-1 (0-0)
260040218,2006-01-04,Temple,A,72,60,9-1 (1-0)
260070276,2006-01-07,Marshall,A,79,73,10-1 (1-0)
260110045,2006-01-11,Saint Louis,H,69,64,11-1 (2-0)
260140045,2006-01-14,Saint Joseph's,H,82,70,12-1 (3-0)
260160045,2006-01-16,Stony Brook,H,88,60,13-1 (3-0)
260212429,2006-01-21,Charlotte,A,83,69,14-1 (4-0)
260252184,2006-01-25,Duquesne,A,94,78,15-1 (5-0)
260280045,2006-01-28,Rhode Island,H,81,62,16-1 (6-0)
260332752,2006-02-02,Xavier,A,89,85,17-1 (7-0)
260360045,2006-02-05,Richmond,H,80,55,18-1 (8-0)
260390045,2006-02-08,Dayton,H,81,67,19-1 (9-0)
260422603,2006-02-11,Saint Joseph's,A,64,62,20-1 (10-0)
260460045,2006-02-15,UMass,H,69,66,21-1 (11-0)
260490257,2006-02-18,Richmond,A,64,51,22-1 (12-0)
260530045,2006-02-22,La Salle,H,77,65,23-1 (13-0)
260562230,2006-02-25,Fordham,A,78,67,24-1 (14-0)
260600179,2006-03-01,St. Bonaventure,A,89,78,25-1 (15-0)
260630045,2006-03-04,Charlotte,H,86,85,26-1 (16-0)
260680045,2006-03-09,Temple,H,53,68,26-2 (16-0)
264000048,2006-03-16,UNC Wilmington,H,88,85,27-2 (16-0)
264000049,2006-03-18,Duke,A,61,74,27-3 (16-0)
