game_id,date,opponent,location,team_score,opp_score,record
253222250,2005-11-18,Gonzaga,A,60,69,0-1 (0-0)
253260264,2005-11-22,Washington,A,67,90,0-2 (0-0)
253300265,2005-11-26,Washington State,A,37,63,0-3 (0-0)
253340070,2005-11-30,Eastern Washington,H,55,68,0-4 (0-0)
253370070,2005-12-03,Southern Utah,H,75,60,1-4 (0-0)
253410070,2005-12-07,Idaho State,H,71,78,1-5 (0-0)
253440070,2005-12-10,Portland State,H,59,61,1-6 (0-0)
253510070,2005-12-17,Eastern Oregon,H,77,58,2-6 (0-0)
253550070,2005-12-21,North Dakota State,H,76,71,3-6 (0-0)
253642502,2005-12-30,Portland State,A,48,81,3-7 (0-0)
260050070,2006-01-05,New Mexico State,H,52,62,3-8 (0-1)
260070070,2006-01-07,Louisiana Tech,H,61,66,3-9 (0-2)
260122440,2006-01-12,Nevada,A,44,70,3-10 (0-3)
260140328,2006-01-14,Utah State,A,58,83,3-11 (0-4)
260210070,2006-01-21,San José St,H,53,57,3-12 (0-5)
260242449,2006-01-24,North Dakota State,A,64,71,3-13 (0-5)
260280070,2006-01-28,Boise State,H,68,82,3-14 (0-6)
260300278,2006-01-30,Fresno State,A,54,89,3-15 (0-7)
260330062,2006-02-03,Hawai'i,A,61,81,3-16 (0-8)
260370070,2006-02-06,Fresno State,H,72,61,4-16 (1-8)
260400023,2006-02-09,San José St,A,61,72,4-17 (1-9)
260460070,2006-02-15,Utah State,H,42,80,4-18 (1-10)
260490147,2006-02-18,Montana State,A,69,79,4-19 (1-10)
260510070,2006-02-20,Nevada,H,68,74,4-20 (1-11)
260530070,2006-02-22,Hawai'i,H,66,70,4-21 (1-12)
260560166,2006-02-25,New Mexico State,A,50,66,4-22 (1-13)
260582348,2006-02-27,Louisiana Tech,A,49,74,4-23 (1-14)
260630068,2006-03-04,Boise State,A,80,85,4-24 (1-15)
260682440,2006-03-09,Nevada,A,55,68,4-25 (1-15)
