game_id,date,opponent,location,team_score,opp_score,record
253222514,2005-11-18,Troy,H,83,94,0-1 (0-0)
253232514,2005-11-19,New Hampshire,H,64,62,1-1 (0-0)
253262514,2005-11-22,Concordia College NY,H,106,57,2-1 (0-0)
253330161,2005-11-29,Fairleigh Dickinson,A,70,76,2-2 (0-1)
253360172,2005-12-02,Cornell,A,55,45,3-2 (0-1)
253392514,2005-12-05,Colgate,H,67,59,4-2 (0-1)
253442514,2005-12-10,Robert Morris,H,85,90,4-3 (0-2)
253532514,2005-12-19,Dartmouth,H,88,77,5-3 (0-2)
253560227,2005-12-22,Rhode Island,A,72,87,5-4 (0-2)
253640041,2005-12-30,UConn,A,75,111,5-5 (0-2)
260052681,2006-01-05,Wagner,A,63,81,5-6 (0-3)
260072514,2006-01-07,Brown,H,60,64,5-7 (0-3)
260122514,2006-01-12,Fairleigh Dickinson,H,102,81,6-7 (1-3)
260142514,2006-01-14,Monmouth,H,82,85,6-8 (1-4)
260192115,2006-01-19,Central Connecticut,A,69,79,6-9 (1-5)
260212405,2006-01-21,Monmouth,A,74,80,6-10 (1-6)
260232514,2006-01-23,LIU Brooklyn,H,82,69,7-10 (2-6)
260262514,2006-01-26,Mt. St. Mary's,H,68,62,8-10 (3-6)
260282597,2006-01-28,St. Francis BKN,A,66,70,8-11 (3-7)
260332514,2006-02-02,Sacred Heart,H,72,68,9-11 (4-7)
260352514,2006-02-04,St. Francis BKN,H,73,68,10-11 (5-7)
260412598,2006-02-10,St. Francis PA,A,65,62,11-11 (6-7)
260432523,2006-02-12,Robert Morris,A,77,89,11-12 (6-8)
260492514,2006-02-18,Wagner,H,60,64,11-13 (6-9)
260510116,2006-02-20,Mt. St. Mary's,A,78,82,11-14 (6-10)
260562529,2006-02-25,Sacred Heart,A,71,65,12-14 (7-10)
260582514,2006-02-27,Central Connecticut,H,67,79,12-15 (7-11)
260610161,2006-03-02,Fairleigh Dickinson,A,65,66,12-16 (7-11)
