game_id,date,opponent,location,team_score,opp_score,record
253142717,2005-11-10,Bowling Green,H,56,50,1-0 (0-0)
253162717,2005-11-12,Radford,H,56,69,1-1 (0-0)
253170259,2005-11-13,Virginia Tech,A,40,54,1-2 (0-0)
253222717,2005-11-18,South Carolina,H,62,87,1-3 (0-0)
253242460,2005-11-20,Northern Iowa,A,46,68,1-4 (0-0)
253262717,2005-11-22,Atlanta Christian,H,110,51,2-4 (0-0)
253302272,2005-11-26,High Point,A,66,73,2-5 (0-0)
253322717,2005-11-28,Toccoa Falls,H,96,37,3-5 (0-0)
253342717,2005-11-30,Montreat College,H,76,59,4-5 (0-0)
253372717,2005-12-03,UNC Asheville,H,80,64,5-5 (0-0)
253410120,2005-12-07,Maryland,A,57,87,5-6 (0-0)
253440151,2005-12-10,East Carolina,A,56,48,6-6 (0-0)
253522717,2005-12-18,The Citadel,H,83,57,7-6 (1-0)
253562717,2005-12-22,Gardner-Webb,H,83,90,7-7 (1-0)
253650061,2005-12-31,Georgia,A,65,89,7-8 (1-0)
260030145,2006-01-03,Ole Miss,A,59,65,7-9 (1-0)
260092026,2006-01-09,Appalachian State,A,53,68,7-10 (1-1)
260142717,2006-01-14,Chattanooga,H,74,56,8-10 (2-1)
260162430,2006-01-16,UNC Greensboro,A,87,76,9-10 (3-1)
260212210,2006-01-21,Elon,A,48,50,9-11 (3-2)
260232717,2006-01-23,Charleston,H,59,67,9-12 (3-3)
260282747,2006-01-28,Wofford,A,57,76,9-13 (3-4)
260302717,2006-01-30,Furman,H,85,76,10-13 (4-4)
260352166,2006-02-04,Davidson,A,77,70,11-13 (5-4)
260370290,2006-02-06,Georgia Southern,A,67,72,11-14 (5-5)
260442717,2006-02-13,Appalachian State,H,66,83,11-15 (5-6)
260492717,2006-02-18,Elon,H,85,78,12-15 (6-6)
260522717,2006-02-21,UNC Greensboro,H,67,53,13-15 (7-6)
260560236,2006-02-25,Chattanooga,A,67,71,13-16 (7-7)
260612717,2006-03-02,UNC Greensboro,H,65,69,13-17 (7-7)
