player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Johnson,F,36,4,7,0,0,6,7,4,4,8,1,0,1,4,1,14,TRUE,2009-01-17,UNLV,A
A. MuojekeA,F,31,6,12,2,4,0,0,0,3,3,1,0,1,3,1,14,TRUE,2009-01-17,UNLV,A
A. Waddell,C,19,1,2,0,0,0,1,1,2,3,0,0,0,3,4,2,TRUE,2009-01-17,UNLV,A
S. Ogirri,G,39,7,15,7,15,0,0,1,6,7,1,0,0,3,1,21,TRUE,2009-01-17,UNLV,A
B. Ewing,G,37,2,5,0,2,3,7,1,2,3,5,0,0,3,3,7,TRUE,2009-01-17,UNLV,A
D. Thiam,F,14,1,3,0,0,0,0,0,1,1,0,0,0,2,5,2,FALSE,2009-01-17,UNLV,A
M. Diakite,F,6,2,3,0,0,0,0,1,2,3,0,0,0,0,0,4,FALSE,2009-01-17,UNLV,A
M. Linskens,C,5,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,FALSE,2009-01-17,UNLV,A
A.J. Davis,G,13,1,3,0,1,0,0,0,1,1,1,0,0,0,0,2,FALSE,2009-01-17,UNLV,A
TEAM,NA,NA,24,51,9,22,9,15,9,24,33,9,0,2,18,15,66,FALSE,2009-01-17,UNLV,A
