play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,14,0.3448569098395078,0.5,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
2,1,19:46,2386,2386,Don Coleman missed Three Point Jumper.,0,0,0,4,0.3450599750042026,0.5,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
3,1,19:42,2382,2382,Don Coleman Offensive Rebound.,0,0,0,0,0.34511862903960255,0.5,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
4,1,19:42,2382,2382,Don Coleman made Layup.,0,2,-2,10,0.30604890392368933,0.45559463014409923,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
5,1,19:32,2372,2372,Maurice Commander Turnover.,0,2,-2,0,0.30600575227783805,0.4553819653286264,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
6,1,19:32,2372,2372,Andre Fox Steal.,0,2,-2,4,0.30600575227783805,0.4553819653286264,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
7,1,19:28,2368,2368,Andre Fox made Layup. Assisted by Don Coleman.,0,4,-4,25,0.26928893650106484,0.4113020243773309,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
8,1,19:03,2343,2343,Ramon Vila missed Layup.,0,4,-4,1,0.2687640961158657,0.41024981927756227,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
9,1,19:02,2342,2342,Ramon Vila Offensive Rebound.,0,4,-4,0,0.26874305307597895,0.4102074159839629,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
10,1,19:02,2342,2342,Foul on Josh Ajayi.,0,4,-4,0,0.26874305307597895,0.4102074159839629,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
11,1,19:02,2342,2342,Ramon Vila missed Free Throw.,0,4,-4,0,0.26874305307597895,0.4102074159839629,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
12,1,19:02,2342,2342,Chattanooga Offensive Rebound.,0,4,-4,0,0.26874305307597895,0.4102074159839629,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
13,1,19:02,2342,2342,Ramon Vila made Free Throw.,1,4,-3,25,0.28695233065069037,0.43233492801507767,Chattanooga,South Alabama,4,4,-4,401174711,2019-11-15
