player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Jackson,F,38,4,9,0,0,2,3,5,4,9,4,3,4,4,3,10,TRUE,2011-03-10,St. John's,N
K. Joseph,F,36,4,9,0,2,6,10,0,4,4,3,3,3,3,2,14,TRUE,2011-03-10,St. John's,N
B. Keita,C,8,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,TRUE,2011-03-10,St. John's,N
S. Jardine,G,29,4,11,2,6,0,0,1,1,2,3,1,0,4,4,10,TRUE,2011-03-10,St. John's,N
B. Triche,G,39,5,13,4,10,8,8,1,5,6,5,2,0,3,2,22,TRUE,2011-03-10,St. John's,N
C.J. Fair,F,14,1,5,0,0,1,2,7,0,7,2,1,0,0,0,3,FALSE,2011-03-10,St. John's,N
J. Southerland,F,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2011-03-10,St. John's,N
F. Melo,C,22,5,5,0,0,2,4,1,3,4,1,1,2,0,4,12,FALSE,2011-03-10,St. John's,N
D. Waiters,G,12,3,5,1,1,1,2,0,1,1,0,0,0,1,2,8,FALSE,2011-03-10,St. John's,N
TEAM,NA,NA,26,59,7,19,20,29,17,19,36,18,13,10,15,19,79,FALSE,2011-03-10,St. John's,N
