player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Ayodele,F,14,0,5,0,3,0,0,1,1,2,1,1,0,1,2,0,TRUE,2004-12-06,Hampton,A
B. Zamore,F,16,1,1,0,0,0,0,1,4,5,0,1,0,0,1,2,TRUE,2004-12-06,Hampton,A
G. Elliott,F,19,1,4,0,0,0,0,1,2,3,1,0,1,1,3,2,TRUE,2004-12-06,Hampton,A
O. Sumter,F,8,1,2,0,0,0,0,0,2,2,0,0,0,0,0,2,TRUE,2004-12-06,Hampton,A
D. GloverD,F,19,3,9,0,0,0,2,3,1,4,1,0,0,3,4,6,TRUE,2004-12-06,Hampton,A
M. Harper,C,23,3,7,2,3,0,0,1,4,5,0,0,0,2,3,8,FALSE,2004-12-06,Hampton,A
T. Tate,G,32,6,21,1,6,1,2,0,2,2,5,2,0,2,5,14,FALSE,2004-12-06,Hampton,A
J. Kelly,G,30,2,6,0,3,2,2,2,3,5,0,2,0,3,0,6,FALSE,2004-12-06,Hampton,A
M. Sams,G,26,1,3,0,0,0,0,0,0,0,0,1,0,0,1,2,FALSE,2004-12-06,Hampton,A
J. Mason,G,13,3,5,0,2,1,2,0,0,0,0,0,0,0,2,7,FALSE,2004-12-06,Hampton,A
TEAM,NA,NA,21,63,3,17,4,8,17,22,39,8,7,1,13,21,49,FALSE,2004-12-06,Hampton,A
