player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
H. Schofield,F,31,5,11,0,1,10,14,3,8,11,0,1,0,2,3,20,TRUE,2021-02-19,Tarleton,H
J. Nicolds,F,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,TRUE,2021-02-19,Tarleton,H
F. Staine,G,28,2,7,1,3,2,4,5,3,8,2,0,0,7,4,7,TRUE,2021-02-19,Tarleton,H
C. Gooden,G,36,0,6,0,5,4,4,0,3,3,4,0,0,1,1,4,TRUE,2021-02-19,Tarleton,H
B. Gilbert,G,16,2,2,1,1,0,0,1,0,1,1,0,0,4,3,5,TRUE,2021-02-19,Tarleton,H
T. Allfrey,F,9,1,1,0,0,2,2,2,2,4,1,0,0,0,1,4,FALSE,2021-02-19,Tarleton,H
I. Pope,G,14,1,9,0,4,0,0,1,0,1,1,0,0,0,2,2,FALSE,2021-02-19,Tarleton,H
L. Parker,G,17,2,5,2,4,0,0,2,3,5,1,0,0,0,2,6,FALSE,2021-02-19,Tarleton,H
A. Mulibea,G,21,0,7,0,5,0,0,1,1,2,1,0,0,0,1,0,FALSE,2021-02-19,Tarleton,H
D. Youngblood,G,24,4,8,0,0,2,2,0,1,1,2,3,1,1,2,10,FALSE,2021-02-19,Tarleton,H
TEAM,NA,NA,17,56,4,23,21,28,17,21,38,13,4,1,15,19,59,FALSE,2021-02-19,Tarleton,H
