date,game_id,home,away
2016-02-29,400817030,Incarnate Word,Stephen F. Austin
2016-02-29,400820383,Nicholls,New Orleans
2016-02-29,400823448,SE Louisiana,Northwestern State
2016-02-29,400831345,Iowa State,Oklahoma State
2016-02-29,400831555,Texas,Kansas
2016-02-29,400839209,North Carolina,Syracuse
2016-02-29,400843049,Bethune-Cookman,North Carolina A&T
2016-02-29,400843647,Hampton,Delaware State
2016-02-29,400843715,Norfolk State,Howard
2016-02-29,400846853,Texas Southern,Alabama State
2016-02-29,400847074,Central Arkansas,Sam Houston State
2016-02-29,400847087,Lamar,McNeese
2016-02-29,400847393,North Carolina Central,Savannah St
2016-02-29,400864019,VMI,Chattanooga
