player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5174955,P. Murauskas,23,3,10,2,4,0,0,4,1,5,1,0,1,1,3,8,Saint Mary's,Oregon State,TRUE,TRUE,2025-03-01,H
4701184,L. Barrett,40,4,10,2,5,3,3,5,5,10,3,0,0,2,2,13,Saint Mary's,Oregon State,TRUE,TRUE,2025-03-01,H
4701182,M. Saxen,33,5,10,0,0,2,4,7,4,11,1,1,0,0,4,12,Saint Mary's,Oregon State,TRUE,TRUE,2025-03-01,H
4897197,A. Marciulionis,40,7,12,4,6,7,8,0,3,3,7,1,0,3,2,25,Saint Mary's,Oregon State,TRUE,TRUE,2025-03-01,H
4711402,J. Ross,25,2,5,0,2,5,6,0,1,1,1,0,0,0,2,9,Saint Mary's,Oregon State,TRUE,TRUE,2025-03-01,H
4711280,A. Hardaway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saint Mary's,Oregon State,TRUE,FALSE,2025-03-01,H
5105418,H. Wessels,23,1,4,0,0,2,2,2,3,5,0,1,1,1,2,4,Saint Mary's,Oregon State,TRUE,FALSE,2025-03-01,H
5240980,M. Lewis,15,1,6,1,5,0,0,1,1,2,0,0,0,0,1,3,Saint Mary's,Oregon State,TRUE,FALSE,2025-03-01,H
5183875,J. Dent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saint Mary's,Oregon State,TRUE,FALSE,2025-03-01,H
NA,TEAM,NA,23,57,9,22,19,23,20,19,39,13,3,2,7,16,74,Saint Mary's,Oregon State,TRUE,FALSE,2025-03-01,H
