player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4897777,J. Okonkwo,22,3,4,0,0,3,4,3,8,11,0,0,1,2,2,9,Akron,Western Michigan,TRUE,TRUE,2025-02-11,H
5108059,T. Johnson,26,7,11,2,4,1,2,0,1,1,4,0,0,3,1,17,Akron,Western Michigan,TRUE,TRUE,2025-02-11,H
4898278,N. Johnson,34,6,9,2,3,8,9,0,5,5,6,1,3,2,1,22,Akron,Western Michigan,TRUE,TRUE,2025-02-11,H
4702973,I. Gray,24,4,8,2,4,0,0,1,3,4,4,0,0,4,0,10,Akron,Western Michigan,TRUE,TRUE,2025-02-11,H
4581445,S. Wilson,24,3,8,1,5,0,0,3,3,6,0,1,0,1,2,7,Akron,Western Michigan,TRUE,TRUE,2025-02-11,H
5108060,A. Lyles,12,7,8,1,2,0,2,0,1,1,0,2,1,1,5,15,Akron,Western Michigan,TRUE,FALSE,2025-02-11,H
5241470,S. Young,14,2,5,1,4,0,0,1,0,1,3,0,0,1,2,5,Akron,Western Michigan,TRUE,FALSE,2025-02-11,H
5176139,M. Musiime-Kamali,10,1,1,0,0,0,0,0,3,3,1,0,0,1,2,2,Akron,Western Michigan,TRUE,FALSE,2025-02-11,H
5106652,S. Scott,22,2,5,1,2,1,2,0,0,0,3,1,0,0,2,6,Akron,Western Michigan,TRUE,FALSE,2025-02-11,H
5105840,B. Hardman,12,4,4,4,4,0,0,0,0,0,0,0,0,0,1,12,Akron,Western Michigan,TRUE,FALSE,2025-02-11,H
NA,TEAM,NA,39,63,14,28,13,19,10,24,34,21,5,5,15,18,105,Akron,Western Michigan,TRUE,FALSE,2025-02-11,H
