player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Williams,C,34,5,7,1,1,1,4,1,4,5,0,0,1,3,2,12,TRUE,2020-12-15,Saint Louis,A
J. Larry,G,17,1,4,0,1,0,0,1,0,1,3,2,0,0,1,2,TRUE,2020-12-15,Saint Louis,A
J. LaRavia,G,18,4,8,2,3,0,0,2,4,6,0,0,1,1,4,10,TRUE,2020-12-15,Saint Louis,A
C. Neese,G,28,2,7,2,5,0,0,0,3,3,0,1,0,5,0,6,TRUE,2020-12-15,Saint Louis,A
T. Key,G,35,3,10,1,6,9,9,1,2,3,4,1,0,1,1,16,TRUE,2020-12-15,Saint Louis,A
N. Ndaw,C,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2020-12-15,Saint Louis,A
C. Barnes,G,15,1,5,0,2,2,2,3,1,4,0,0,0,0,0,4,FALSE,2020-12-15,Saint Louis,A
J. Hankins,G,7,0,1,0,1,2,3,0,0,0,0,0,0,0,2,2,FALSE,2020-12-15,Saint Louis,A
R. Miller Jr.,G,18,0,3,0,1,1,2,0,1,1,1,1,0,1,0,1,FALSE,2020-12-15,Saint Louis,A
T. Howard,G,22,3,6,0,2,0,0,0,1,1,1,0,0,0,2,6,FALSE,2020-12-15,Saint Louis,A
C. Bacote,G,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2020-12-15,Saint Louis,A
TEAM,NA,NA,19,53,6,22,15,20,9,17,26,9,5,2,12,13,59,FALSE,2020-12-15,Saint Louis,A
