game_id,away,home,away_rank,home_rank,away_score,home_score,date
401638622,Michigan State,North Carolina,9,1,69,85,2024-03-23
401638621,Dayton,Arizona,7,2,68,78,2024-03-23
401638616,Washington State,Iowa State,7,2,56,67,2024-03-23
401638619,Texas,Tennessee,7,2,58,62,2024-03-23
401638615,Duquesne,Illinois,11,3,63,89,2024-03-23
401638618,Oregon,Creighton,11,3,73,86,2024-03-23
401638617,Gonzaga,Kansas,5,4,89,68,2024-03-23
401638620,Oakland,NC State,14,11,73,79,2024-03-23
401641113,North TexasNIT - nd Round,Seton Hall,2,NA,58,72,2024-03-23
401641111,BradleyNIT - nd Round,Cincinnati,2,NA,57,74,2024-03-23
401641112,Virginia TechNIT - nd Round,Ohio State,2,NA,73,81,2024-03-23
401641081,Arkansas StateRo CBI - st Round,Bethune-Cookman,1,NA,86,85,2024-03-23
401641083,UC San DiegoRo CBI - st Round,Chicago State,1,NA,75,77,2024-03-23
401641085,Seattle URo CBI - st Round,Delaware State,1,NA,79,66,2024-03-23
401648809,Alabama A&MCIT - Semifinal,Norfolk State,NA,NA,66,81,2024-03-23
