player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Hall,F,33,2,5,1,3,1,4,0,2,2,1,2,1,4,5,6,TRUE,2019-02-09,Southern Illinois,A
E. Kuhlman,F,26,2,3,0,1,0,0,1,4,5,0,1,0,1,1,4,TRUE,2019-02-09,Southern Illinois,A
M. Hill,G,20,5,8,4,5,6,7,1,3,4,2,2,0,2,3,20,TRUE,2019-02-09,Southern Illinois,A
K.J. Riley,G,33,3,9,1,3,4,5,1,4,5,4,1,0,4,4,11,TRUE,2019-02-09,Southern Illinois,A
S. Givance,G,25,4,7,1,2,0,0,1,2,3,6,0,1,2,2,9,TRUE,2019-02-09,Southern Illinois,A
D. Chatkevicius,F,20,6,9,0,1,1,3,6,4,10,1,1,2,2,4,13,FALSE,2019-02-09,Southern Illinois,A
N. Frederking,G,19,1,5,0,3,0,0,1,0,1,0,0,0,0,2,2,FALSE,2019-02-09,Southern Illinois,A
S. Feehan,G,7,1,4,1,2,0,0,0,1,1,0,0,0,0,0,3,FALSE,2019-02-09,Southern Illinois,A
J. Newton,G,17,2,5,1,3,0,0,0,2,2,0,1,0,2,2,5,FALSE,2019-02-09,Southern Illinois,A
J. Chestnut,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-02-09,Southern Illinois,A
TEAM,NA,NA,26,55,9,23,12,19,12,23,35,14,8,4,17,23,73,FALSE,2019-02-09,Southern Illinois,A
