player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5174799,M. Diop,13,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,Loyola Marymount,UC Irvine,TRUE,TRUE,2024-11-08,H
4702495,A. Merkviladze,36,0,9,0,6,0,0,0,4,4,1,1,0,1,3,0,Loyola Marymount,UC Irvine,TRUE,TRUE,2024-11-08,H
4684798,J. Porter,35,8,19,2,5,1,2,2,10,12,0,0,1,3,3,19,Loyola Marymount,UC Irvine,TRUE,TRUE,2024-11-08,H
5105481,W. Johnston,33,4,7,4,6,0,0,0,2,2,3,0,0,0,3,12,Loyola Marymount,UC Irvine,TRUE,TRUE,2024-11-08,H
4897534,M. Amey Jr.,19,2,8,0,5,0,0,0,1,1,1,0,0,1,0,4,Loyola Marymount,UC Irvine,TRUE,TRUE,2024-11-08,H
4872743,A. McBride,10,0,1,0,0,0,0,2,0,2,0,1,0,1,1,0,Loyola Marymount,UC Irvine,TRUE,FALSE,2024-11-08,H
4592841,C. Stone-Carrawell,22,1,7,1,3,0,0,0,1,1,2,0,0,1,4,3,Loyola Marymount,UC Irvine,TRUE,FALSE,2024-11-08,H
5174984,J. Vide,30,5,9,0,1,3,4,0,3,3,2,2,1,1,2,13,Loyola Marymount,UC Irvine,TRUE,FALSE,2024-11-08,H
4896979,L. Lewis,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Loyola Marymount,UC Irvine,TRUE,FALSE,2024-11-08,H
NA,TEAM,NA,20,60,7,26,4,6,5,24,29,10,4,2,11,17,51,Loyola Marymount,UC Irvine,TRUE,FALSE,2024-11-08,H
