player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Mitchell,C,18,1,7,0,0,2,2,2,2,4,5,1,3,2,3,4,TRUE,2021-11-27,Georgia State,H
M. Mitchell,C,24,3,5,0,1,4,7,4,8,12,1,0,0,3,3,10,TRUE,2021-11-27,Georgia State,H
I. Leggett,G,22,7,10,5,7,1,1,1,2,3,2,2,0,2,2,20,TRUE,2021-11-27,Georgia State,H
I. El-Amin,G,27,2,4,2,4,0,0,0,2,2,5,0,0,1,2,6,TRUE,2021-11-27,Georgia State,H
J. Sheppard,G,29,7,11,5,8,2,2,0,3,3,6,0,0,0,2,21,TRUE,2021-11-27,Georgia State,H
I. Ayo-Faleye,F,9,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,FALSE,2021-11-27,Georgia State,H
A. Walker,F,23,5,7,1,1,2,4,0,5,5,2,2,0,2,3,13,FALSE,2021-11-27,Georgia State,H
S. Thomas,G,17,1,5,1,3,0,2,0,2,2,3,1,0,1,3,3,FALSE,2021-11-27,Georgia State,H
P. Pierre,G,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2021-11-27,Georgia State,H
T. Berry,G,5,1,1,1,1,2,4,1,1,2,0,0,0,0,1,5,FALSE,2021-11-27,Georgia State,H
M. Martin,G,23,6,11,0,3,0,0,2,4,6,1,1,1,0,0,12,FALSE,2021-11-27,Georgia State,H
TEAM,NA,NA,33,62,15,28,13,22,12,32,44,25,7,4,12,20,94,FALSE,2021-11-27,Georgia State,H
