player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
W. Regan,F,30,1,4,1,2,3,4,2,3,5,0,0,4,1,2,6,TRUE,2013-12-07,St. Bonaventure,H
J. McCrea,F,28,3,3,0,0,4,4,1,2,3,2,0,3,3,4,10,TRUE,2013-12-07,St. Bonaventure,H
J. Oldham,G,21,2,7,0,3,5,6,1,3,4,5,1,0,1,4,9,TRUE,2013-12-07,St. Bonaventure,H
J. Skeete,G,35,4,6,3,4,6,6,1,5,6,1,1,0,4,2,17,TRUE,2013-12-07,St. Bonaventure,H
J. Freelove,G,34,4,12,2,9,3,4,1,1,2,1,1,0,2,2,13,TRUE,2013-12-07,St. Bonaventure,H
J. Moss,F,10,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,FALSE,2013-12-07,St. Bonaventure,H
X. Ford,F,12,2,4,0,0,2,2,2,0,2,0,0,1,0,2,6,FALSE,2013-12-07,St. Bonaventure,H
S. Evans II,G,24,5,10,2,5,5,6,0,3,3,1,2,0,2,5,17,FALSE,2013-12-07,St. Bonaventure,H
A. Nuiriankh,G,6,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,FALSE,2013-12-07,St. Bonaventure,H
TEAM,NA,NA,21,46,8,23,28,32,10,23,33,11,5,8,14,25,78,FALSE,2013-12-07,St. Bonaventure,H
