game_id,date,opponent,location,team_score,opp_score,record
243242368,2004-11-19,Marist,A,68,72,0-1 (0-0)
243250172,2004-11-20,Northeastern,H,85,88,0-2 (0-0)
243282142,2004-11-23,Colgate,A,56,70,0-3 (0-0)
243340172,2004-11-29,Ithaca College,H,69,67,1-3 (0-0)
243362514,2004-12-01,Quinnipiac,A,76,83,1-4 (0-0)
243390179,2004-12-04,St. Bonaventure,A,58,54,2-4 (0-0)
243410172,2004-12-06,Lafayette,H,75,72,3-4 (0-0)
243530172,2004-12-18,Bucknell,H,44,59,3-5 (0-0)
243550183,2004-12-20,Syracuse,A,69,82,3-6 (0-0)
243630172,2004-12-28,St. Francis BKN,H,63,70,3-7 (0-0)
250020349,2005-01-02,Army,A,58,51,4-7 (0-0)
250042329,2005-01-04,Lehigh,A,55,45,5-7 (0-0)
250092168,2005-01-09,Dayton,A,51,62,5-8 (0-0)
250150171,2005-01-15,Columbia,A,61,70,5-9 (0-1)
250220172,2005-01-22,Columbia,H,77,47,6-9 (1-1)
250290172,2005-01-29,Harvard,H,65,74,6-10 (1-2)
250300172,2005-01-30,Dartmouth,H,63,58,7-10 (2-2)
250350172,2005-02-04,Brown,H,76,75,8-10 (3-2)
250360172,2005-02-05,Yale,H,87,82,9-10 (4-2)
250420163,2005-02-11,Princeton,A,66,58,10-10 (5-2)
250430219,2005-02-12,Pennsylvania,A,50,64,10-11 (5-3)
250490159,2005-02-18,Dartmouth,A,54,67,10-12 (5-4)
250500108,2005-02-19,Harvard,A,67,63,11-12 (6-4)
250560172,2005-02-25,Pennsylvania,H,49,66,11-13 (6-5)
250570172,2005-02-26,Princeton,H,52,49,12-13 (7-5)
250630043,2005-03-04,Yale,A,63,79,12-14 (7-6)
250640225,2005-03-05,Brown,A,77,61,13-14 (8-6)
