game_id,date,opponent,location,team_score,opp_score,record
243242429,2004-11-19,Charlotte,A,64,93,0-1 (0-0)
243280299,2004-11-23,Pepperdine,H,78,82,0-2 (0-0)
243320299,2004-11-27,Sacramento State,H,87,63,1-2 (0-0)
243350026,2004-11-30,UCLA,A,62,75,1-3 (0-0)
243392351,2004-12-04,Loyola Marymount,A,57,73,1-4 (0-0)
243460299,2004-12-11,Portland,H,70,71,1-5 (0-0)
243550062,2004-12-21,Hawai'i,A,45,54,1-6 (0-0)
243570299,2004-12-22,Georgetown,H,51,57,1-7 (0-0)
243580282,2004-12-23,Indiana State,A,38,37,2-7 (0-0)
243632540,2004-12-28,UC Santa Barbara,A,47,54,2-8 (0-1)
243650013,2004-12-30,Cal Poly,A,62,68,2-9 (0-2)
250060299,2005-01-06,Pacific,H,60,68,2-10 (0-3)
250080299,2005-01-08,CSU Northridge,H,53,69,2-11 (0-4)
250132239,2005-01-13,CSU Fullerton,A,71,88,2-12 (0-5)
250150027,2005-01-15,UC Riverside,A,65,68,2-13 (0-6)
250200300,2005-01-20,UC Irvine,A,58,78,2-14 (0-7)
250220302,2005-01-22,UC Davis,A,74,78,2-15 (0-7)
250270299,2005-01-27,Idaho,H,53,52,3-15 (1-7)
250290299,2005-01-29,Utah State,H,44,75,3-16 (1-8)
250342463,2005-02-03,CSU Northridge,A,66,68,3-17 (1-9)
250360279,2005-02-05,Pacific,A,58,87,3-18 (1-10)
250410027,2005-02-10,UC Riverside,A,58,56,4-18 (2-10)
250430299,2005-02-12,CSU Fullerton,H,66,63,5-18 (3-10)
250480299,2005-02-17,UC Irvine,H,55,50,6-18 (4-10)
250520299,2005-02-21,UC Davis,H,77,73,7-18 (4-10)
250550328,2005-02-24,Utah State,A,52,68,7-19 (4-11)
250570070,2005-02-26,Idaho,A,71,58,8-19 (5-11)
250620299,2005-03-03,Cal Poly,H,71,52,9-19 (6-11)
250640299,2005-03-05,UC Santa Barbara,H,58,57,10-19 (7-11)
250680299,2005-03-09,UC Santa Barbara,H,49,55,10-20 (7-11)
