player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4592401,N. Dante,C,30,7,9,0,0,2,2,2,9,11,1,1,1,3,2,16,Oregon,Washington State,TRUE,TRUE,2023-03-09,N
4432586,N. Bittle,C,14,1,2,0,1,1,1,1,0,1,0,2,2,1,2,3,Oregon,Washington State,TRUE,TRUE,2023-03-09,N
4898116,R. Soares,G,22,3,6,1,2,2,2,1,0,1,3,0,1,1,3,9,Oregon,Washington State,TRUE,TRUE,2023-03-09,N
4397101,W. Richardson,G,33,1,6,0,3,0,0,1,0,1,4,1,0,3,2,2,Oregon,Washington State,TRUE,TRUE,2023-03-09,N
4396948,J. Couisnard,G,31,4,15,1,5,8,10,0,3,3,3,0,0,1,4,17,Oregon,Washington State,TRUE,TRUE,2023-03-09,N
4565434,L. Wur,F,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Oregon,Washington State,TRUE,FALSE,2023-03-09,N
4432996,Q. Guerrier,F,24,2,4,0,1,0,1,1,3,4,2,0,0,0,1,4,Oregon,Washington State,TRUE,FALSE,2023-03-09,N
5105623,K. Ware,C,9,3,5,1,2,0,0,3,4,7,0,0,2,0,1,7,Oregon,Washington State,TRUE,FALSE,2023-03-09,N
5105621,K. Barthelemy,G,30,6,12,3,6,2,3,0,2,2,2,0,0,0,1,17,Oregon,Washington State,TRUE,FALSE,2023-03-09,N
NA,TEAM,NA,NA,27,60,6,21,15,19,11,24,35,15,4,6,9,16,75,Oregon,Washington State,TRUE,FALSE,2023-03-09,N
