date,game_id,home,away
2006-01-21,260210009,Arizona State,Stanford
2006-01-21,260210012,Arizona,California
2006-01-21,260210026,UCLA,West Virginia
2006-01-21,260210046,Georgetown,Duke
2006-01-21,260210059,Georgia Tech,Clemson
2006-01-21,260210061,Georgia,Ole Miss
2006-01-21,260210066,Iowa State,Texas A&M
2006-01-21,260210077,Northwestern,Illinois
2006-01-21,260210084,Indiana,Purdue
2006-01-21,260210096,Kentucky,South Carolina
2006-01-21,260210097,Louisville,UConn
2006-01-21,260210099,LSU,Alabama
2006-01-21,260210120,Maryland,Virginia Tech
2006-01-21,260210127,Michigan State,Iowa
2006-01-21,260210135,Minnesota,Michigan
2006-01-21,260210152,NC State,Wake Forest
2006-01-21,260210197,Oklahoma State,Colorado
2006-01-21,260210201,Oklahoma,Texas Tech
2006-01-21,260210213,Penn State,Ohio State
2006-01-21,260210222,Villanova,Syracuse
2006-01-21,260210238,Vanderbilt,Mississippi State
2006-01-21,260210239,Baylor,Texas
2006-01-21,260210264,Washington,Oregon
2006-01-21,260210265,Washington State,Oregon State
2006-01-21,260210301,San Diego,Gonzaga
2006-01-21,260212305,Kansas,Nebraska
2006-01-21,260212306,Kansas State,Missouri
2006-01-21,260212390,Miami,Boston College
2006-01-21,260212429,Charlotte,George Washington
2006-01-21,260212507,Providence,DePaul
2006-01-21,260212572,Southern Miss,Memphis
2006-01-21,260212599,St. John's,Pittsburgh
2006-01-21,260212633,Tennessee,Florida
