player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
G. Essengue,F,18,5,7,0,0,0,0,1,2,3,0,1,3,3,2,10,TRUE,2007-02-07,TCU,H
W. White,G,21,8,10,0,0,5,5,2,4,6,0,2,1,4,3,21,TRUE,2007-02-07,TCU,H
K. Kruger,G,26,6,10,5,9,2,2,0,0,0,6,1,0,3,3,19,TRUE,2007-02-07,TCU,H
M. Umeh,G,17,1,1,1,1,0,0,0,2,2,0,0,0,0,2,3,TRUE,2007-02-07,TCU,H
W. Adams,G,34,4,14,0,4,4,4,0,2,2,7,4,1,0,2,12,TRUE,2007-02-07,TCU,H
J. Darger,F,6,0,1,0,1,0,0,1,1,2,0,0,0,0,1,0,FALSE,2007-02-07,TCU,H
C. Bailey,F,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,FALSE,2007-02-07,TCU,H
C. TerryC,F,26,1,3,0,0,2,2,1,2,3,2,2,0,0,1,4,FALSE,2007-02-07,TCU,H
J. Anthony,C,26,4,9,0,0,0,0,4,7,11,2,1,13,4,1,8,FALSE,2007-02-07,TCU,H
R. Rougeau,G,9,0,1,0,0,1,4,0,0,0,2,1,0,0,0,1,FALSE,2007-02-07,TCU,H
M. Lawrence,G,14,1,2,0,0,2,2,1,2,3,0,0,0,1,1,4,FALSE,2007-02-07,TCU,H
TEAM,NA,NA,30,59,6,16,16,19,11,24,35,20,12,19,15,16,82,FALSE,2007-02-07,TCU,H
