player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
O. Soko,F,32,0,5,0,0,0,2,3,1,4,1,1,0,1,5,0,TRUE,2011-03-10,East Carolina,N
T. Criswell,F,28,1,2,0,0,2,2,4,1,5,1,0,0,0,3,4,TRUE,2011-03-10,East Carolina,N
D. Fields,G,38,1,6,1,6,0,1,2,3,5,0,0,0,0,5,3,TRUE,2011-03-10,East Carolina,N
A. Johnson,G,44,12,22,1,5,14,17,1,3,4,4,2,0,8,3,39,TRUE,2011-03-10,East Carolina,N
J. Sanders,G,40,5,17,4,11,2,2,2,9,11,0,0,0,3,2,16,TRUE,2011-03-10,East Carolina,N
C. Moore,F,14,1,4,0,1,0,2,0,5,5,0,0,0,1,4,2,FALSE,2011-03-10,East Carolina,N
P. Purifoy,F,11,0,4,0,2,4,7,2,3,5,0,2,0,0,2,4,FALSE,2011-03-10,East Carolina,N
B. Hamga,C,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2011-03-10,East Carolina,N
M. Jones,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,2011-03-10,East Carolina,N
Q. Taylor,G,13,1,4,0,3,0,1,0,2,2,0,1,0,1,2,2,FALSE,2011-03-10,East Carolina,N
R. Williams,G,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,FALSE,2011-03-10,East Carolina,N
TEAM,NA,NA,21,65,6,28,22,34,19,30,49,6,6,0,14,30,70,FALSE,2011-03-10,East Carolina,N
