player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
P. Williams,F,33,3,7,1,4,0,0,0,2,2,0,0,1,1,0,7,TRUE,2007-01-02,Texas A&M,A
T. McCullough,F,32,5,8,1,1,1,1,1,4,5,2,5,0,2,1,12,TRUE,2007-01-02,Texas A&M,A
M. Robinson,F,12,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,TRUE,2007-01-02,Texas A&M,A
J. Rice,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2007-01-02,Texas A&M,A
C. BradshawC,C,11,0,2,0,1,2,2,0,0,0,0,0,1,0,3,2,TRUE,2007-01-02,Texas A&M,A
T. Martin,G,27,4,9,1,4,0,0,1,3,4,2,0,0,1,3,9,FALSE,2007-01-02,Texas A&M,A
C. Gaynor,G,34,1,3,0,2,0,0,1,2,3,6,1,0,2,0,2,FALSE,2007-01-02,Texas A&M,A
M. Jenkins,G,32,5,12,3,8,0,0,1,3,4,3,1,1,2,3,13,FALSE,2007-01-02,Texas A&M,A
D. Adams,G,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2007-01-02,Texas A&M,A
A. Harris,G,3,1,3,0,0,0,0,1,0,1,0,0,0,0,0,2,FALSE,2007-01-02,Texas A&M,A
K. Moore,G,12,2,3,0,1,0,2,0,0,0,3,0,0,1,0,4,FALSE,2007-01-02,Texas A&M,A
TEAM,NA,NA,21,48,6,21,3,5,5,16,21,16,7,3,11,12,51,FALSE,2007-01-02,Texas A&M,A
