date,game_id,home,away
2016-03-11,400870285,Cincinnati,UConn
2016-03-11,400870286,Tulsa,Memphis
2016-03-11,400870777,Dayton,Richmond
2016-03-11,400870778,Indiana,Michigan
2016-03-11,400870781,Texas A&M,Florida
2016-03-11,400870783,LSU,Tennessee
2016-03-11,400870786,New Mexico State,UMKC
2016-03-11,400870787,San Diego State,Nevada
2016-03-11,400870790,Saint Joseph's,George Washington
2016-03-11,400870791,Villanova,Providence
2016-03-11,400870794,North Carolina,Notre Dame
2016-03-11,400870795,Purdue,Illinois
2016-03-11,400870797,Kansas,Baylor
2016-03-11,400870798,Old Dominion,Western Kentucky
2016-03-11,400870799,Akron,Bowling Green
2016-03-11,400870800,Jackson State,Mississippi Valley State
2016-03-11,400870803,Temple,South Florida
2016-03-11,400870810,Weber State,North Dakota
2016-03-11,400870811,Oregon,Arizona
2016-03-11,400870812,Norfolk State,South Carolina State
2016-03-11,400870813,Houston,Tulane
2016-03-11,400870814,Stephen F. Austin,Houston Baptist
2016-03-11,400870815,Louisiana,South Alabama
2016-03-11,400870816,VCU,UMass
2016-03-11,400870817,Michigan State,Ohio State
2016-03-11,400870820,Kentucky,Alabama
2016-03-11,400870827,UT Arlington,Texas State
2016-03-11,400870828,St. Bonaventure,Davidson
2016-03-11,400870830,Ohio,Buffalo
2016-03-11,400870831,Middle Tennessee,Marshall
2016-03-11,400870832,West Virginia,Oklahoma
2016-03-11,400870833,Texas Southern,Southern
2016-03-11,400870834,Maryland,Nebraska
2016-03-11,400870835,South Carolina,Georgia
2016-03-11,400870836,Virginia,Miami
2016-03-11,400870837,Xavier,Seton Hall
2016-03-11,400870838,CSU Bakersfield,Seattle
2016-03-11,400870839,Montana,Idaho
2016-03-11,400870840,Fresno State,Colorado State
2016-03-11,400870841,Hawai'i,UC Santa Barbara
2016-03-11,400870842,UC Irvine,Long Beach State
2016-03-11,400870843,Utah,California
