game_id,away,home,away_rank,home_rank,away_score,home_score,date
401721656,UT Arlington,USC,NA,NA,95,98,2024-11-14
401725815,Utah Valley,North Dakota,NA,NA,71,77,2024-11-14
401720729,Lindenwood,New Orleans,NA,NA,74,82,2024-11-14
401721021,Eastern Michigan,IU Indianapolis,NA,NA,74,71,2024-11-14
401727426,North Greenville,The Citadel,NA,NA,54,79,2024-11-14
401726390,Florida National,Florida International,NA,NA,55,110,2024-11-14
401726024,Dakota Wesleyan,South Dakota,NA,NA,69,92,2024-11-14
401722167,Coppin State,UMBC,NA,NA,67,92,2024-11-14
401722009,Stonehill,Robert Morris,NA,NA,51,63,2024-11-14
401721969,South Carolina State,Jacksonville,NA,NA,62,71,2024-11-14
401721011,Bryant,Buffalo,NA,NA,87,64,2024-11-14
401715431,Nicholls,Northern Kentucky,NA,NA,61,59,2024-11-14
401727086,Ecclesia,UL Monroe,NA,NA,48,110,2024-11-14
401715914,Northern Iowa,Wichita State,NA,NA,73,79,2024-11-14
401715310,Mississippi Valley State,Missouri,NA,NA,39,111,2024-11-14
401732949,Tabor,Tarleton State,NA,NA,57,88,2024-11-14
401727322,Morehead State,Chattanooga,NA,NA,62,76,2024-11-14
401719219,Southern Illinois,Oklahoma State,NA,NA,78,85,2024-11-14
401727090,Colorado Christian,Denver,NA,NA,63,86,2024-11-14
401719369,Northern Colorado,South Dakota State,NA,NA,78,69,2024-11-14
401715987,Grand Canyon,Arizona State,NA,NA,76,87,2024-11-14
401706973,LSU,Kansas State,NA,NA,76,65,2024-11-14
401720748,Texas A&M-Corpus Christi,New Mexico State,NA,NA,82,83,2024-11-14
401727274,La Sierra,UC Riverside,NA,NA,51,79,2024-11-14
401725507,Seattle U,Cal Poly,NA,NA,71,75,2024-11-14
401722385,Omaha,UNLV,NA,NA,69,80,2024-11-14
401720880,Northern Arizona,Pacific,NA,NA,60,57,2024-11-14
