game_id,away,home,away_rank,home_rank,away_score,home_score,date
401719083,UConn,DePaul,11,NA,81,68,2025-01-01
401724786,Miami,Boston College,NA,NA,68,78,2025-01-01
401714417,Youngstown State,IU Indianapolis,NA,NA,77,61,2025-01-01
401714416,Purdue Fort Wayne,Northern Kentucky,NA,NA,68,69,2025-01-01
401706413,UNC Greensboro,Wofford,NA,NA,68,66,2025-01-01
401706410,VMI,East Tennessee State,NA,NA,69,84,2025-01-01
401721713,Howard,Yale,NA,NA,65,93,2025-01-01
401706411,Furman,Western Carolina,NA,NA,90,61,2025-01-01
401724784,California,Pittsburgh,NA,NA,74,86,2025-01-01
401722455,Evansville,Southern Illinois,NA,NA,68,53,2025-01-01
401725516,Rice,Tulsa,NA,NA,70,64,2025-01-01
401722454,Drake,UIC,NA,NA,70,74,2025-01-01
401706412,Chattanooga,Mercer,NA,NA,94,99,2025-01-01
401724785,Stanford,Clemson,NA,NA,71,85,2025-01-01
401720953,Colby-Sawyer,Dartmouth,NA,NA,55,108,2025-01-01
401724787,North Carolina,Louisville,NA,NA,70,83,2025-01-01
401719084,Villanova,Butler,NA,NA,73,65,2025-01-01
401722453,Bradley,Indiana State,NA,NA,90,89,2025-01-01
401706409,The Citadel,Samford,NA,NA,56,86,2025-01-01
401722456,Valparaiso,Missouri State,NA,NA,73,72,2025-01-01
401722452,Belmont,Northern Iowa,NA,NA,70,76,2025-01-01
