player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
F. Cole,F,11,3,4,0,0,2,2,0,1,1,0,0,0,1,2,8,TRUE,2004-11-19,Wyoming,A
A. Jackson,F,25,2,7,0,3,5,5,3,5,8,1,0,1,4,4,9,TRUE,2004-11-19,Wyoming,A
J. Kendrick,F,15,2,5,0,0,0,0,0,3,3,0,1,1,1,5,4,TRUE,2004-11-19,Wyoming,A
P. Horton,F,11,1,5,1,4,2,2,1,2,3,0,0,0,1,2,5,TRUE,2004-11-19,Wyoming,A
R. Landfair,C,29,2,7,0,0,2,5,2,2,4,1,0,0,1,4,6,TRUE,2004-11-19,Wyoming,A
J. Wyatt,C,17,2,4,0,0,0,0,1,3,4,0,0,1,4,3,4,FALSE,2004-11-19,Wyoming,A
J. Chandler,G,13,1,6,1,5,0,0,0,1,1,1,1,0,1,1,3,FALSE,2004-11-19,Wyoming,A
C. Jackson,G,10,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,FALSE,2004-11-19,Wyoming,A
A. Frazier,G,18,1,3,0,1,1,2,0,4,4,1,2,1,5,2,3,FALSE,2004-11-19,Wyoming,A
D. Jones,G,22,3,11,1,5,0,0,0,2,2,2,1,0,3,2,7,FALSE,2004-11-19,Wyoming,A
J. Roberts,G,12,0,2,0,0,2,2,1,0,1,1,3,0,0,1,2,FALSE,2004-11-19,Wyoming,A
D. Thompson,G,17,4,6,2,3,2,5,1,2,3,0,1,0,3,3,12,FALSE,2004-11-19,Wyoming,A
TEAM,NA,NA,21,61,5,21,16,23,14,28,42,8,9,4,25,30,63,FALSE,2004-11-19,Wyoming,A
