game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,total_line,referees,arena_location,arena,capacity,attendance,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,wrong_time
401262671,2020-12-14,Austin Peay,McKendree,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.5,0.5,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,Austin Peay,NA
401262671,2020-12-14,Austin Peay,McKendree,2,1,19:34,2374,2374,Elton Walker Turnover.,0,0,0,26,0.5,0.5,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,NA,NA,NA,NA,NA,NA,Austin Peay,McKendree,FALSE
401262671,2020-12-14,Austin Peay,McKendree,3,1,19:18,2358,2358,Foul on Oliver Stephen.,0,0,0,16,0.5,0.5,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,NA,NA,NA,NA,NA,NA,McKendree,Austin Peay,FALSE
401262671,2020-12-14,Austin Peay,McKendree,4,1,19:18,2358,2358,Oliver Stephen Turnover.,0,0,0,0,0.5,0.5,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,NA,NA,NA,NA,NA,NA,Austin Peay,Austin Peay,FALSE
401262671,2020-12-14,Austin Peay,McKendree,5,1,19:09,2349,2349,Terry Taylor missed Jumper.,0,0,0,9,0.5,0.5,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,Austin Peay,missed,Terry Taylor,NA,FALSE,FALSE,Austin Peay,Austin Peay,FALSE
401262671,2020-12-14,Austin Peay,McKendree,6,1,19:00,2340,2340,Terry Taylor Offensive Rebound.,0,0,0,9,0.5,0.5,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,NA,NA,NA,NA,NA,NA,Austin Peay,Austin Peay,FALSE
401262671,2020-12-14,Austin Peay,McKendree,7,1,19:00,2340,2340,Terry Taylor made Layup.,2,0,2,0,0.5453077293526352,0.5453077293526352,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,Austin Peay,made,Terry Taylor,NA,FALSE,FALSE,Austin Peay,McKendree,FALSE
401262671,2020-12-14,Austin Peay,McKendree,8,1,18:54,2334,2334,Brendon Gooch missed Three Point Jumper.,2,0,2,6,0.5454385061647294,0.5454385061647294,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,McKendree,missed,Brendon Gooch,NA,TRUE,FALSE,McKendree,Austin Peay,FALSE
401262671,2020-12-14,Austin Peay,McKendree,9,1,18:51,2331,2331,Elton Walker Defensive Rebound.,2,0,2,3,0.5455040576359357,0.5455040576359357,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,NA,NA,NA,NA,NA,NA,McKendree,Austin Peay,FALSE
401262671,2020-12-14,Austin Peay,McKendree,10,1,18:44,2324,2324,Reginald Gee made Three Point Jumper. Assisted by Carlos Paez.,5,0,5,7,0.6125039319648776,0.6125039319648776,6,6,NA,NA,"c(""Kelly Davis"", "" Gabe Tucker"", "" Bryan Washer"")","Clarksville, TN",Winfield Dunn Center,7257,444,NA,NA,Austin Peay,made,Reginald Gee,Carlos Paez,TRUE,FALSE,Austin Peay,McKendree,FALSE
